time,PC,TC,P,T,Z
1,4.784,193.909,8,333,0.8879
2,4.784,193.909,9,333,0.8808
3,4.784,193.909,10,333,0.8753
4,4.784,193.909,11,333,0.8715
5,4.784,193.909,12,333,0.8685
6,4.784,193.909,13,333,0.8662
7,4.784,193.909,14,333,0.8655
8,4.784,193.909,15,333,0.8645
9,4.784,193.909,16,333,0.8646
10,4.784,193.909,17,333,0.8652
11,4.784,193.909,18,333,0.8666
12,4.784,193.909,19,333,0.8693
13,4.784,193.909,20,333,0.8726
14,4.784,193.909,21,333,0.8771
15,4.784,193.909,22,333,0.882
16,4.784,193.909,23,333,0.8883
17,4.784,193.909,24,333,0.8951
18,4.784,193.909,25,333,0.9015
19,4.784,193.909,26,333,0.9087
20,4.784,193.909,27,333,0.9163
21,4.784,193.909,28,333,0.9238
22,4.784,193.909,29.73,333,0.9395
23,4.784,193.909,8,343,0.8979
24,4.784,193.909,9,343,0.8904
25,4.784,193.909,10,343,0.8858
26,4.784,193.909,11,343,0.8812
27,4.784,193.909,12,343,0.8777
28,4.784,193.909,13,343,0.8758
29,4.784,193.909,14,343,0.874
30,4.784,193.909,15,343,0.8729
31,4.784,193.909,16,343,0.8735
32,4.784,193.909,17,343,0.8742
33,4.784,193.909,18,343,0.8761
34,4.784,193.909,19,343,0.879
35,4.784,193.909,20,343,0.8827
36,4.784,193.909,21,343,0.8869
37,4.784,193.909,22,343,0.8913
38,4.784,193.909,23,343,0.8961
39,4.784,193.909,24,343,0.9022
40,4.784,193.909,25,343,0.9081
41,4.784,193.909,26,343,0.9147
42,4.784,193.909,27,343,0.9218
43,4.784,193.909,28,343,0.9289
44,4.784,193.909,29.73,343,0.9433
45,4.784,193.909,8,353.1,0.9075
46,4.784,193.909,9,353.1,0.9002
47,4.784,193.909,10,353.1,0.8945
48,4.784,193.909,11,353.1,0.891
49,4.784,193.909,12,353.1,0.8889
50,4.784,193.909,13,353.1,0.887
51,4.784,193.909,14,353.1,0.8863
52,4.784,193.909,15,353.1,0.8863
53,4.784,193.909,16,353.1,0.8869
54,4.784,193.909,17,353.1,0.8883
55,4.784,193.909,18,353.1,0.8906
56,4.784,193.909,19,353.1,0.8933
57,4.784,193.909,20,353.1,0.8968
58,4.784,193.909,21,353.1,0.9005
59,4.784,193.909,22,353.1,0.9044
60,4.784,193.909,23,353.1,0.909
61,4.784,193.909,24,353.1,0.9145
62,4.784,193.909,25,353.1,0.9198
63,4.784,193.909,26,353.1,0.9267
64,4.784,193.909,27,353.1,0.9344
65,4.784,193.909,28,353.1,0.9414
66,4.784,193.909,29.73,353.1,0.9554
67,4.784,193.909,9,364.2,0.9117
68,4.784,193.909,10,364.2,0.907
69,4.784,193.909,11,364.2,0.9041
70,4.784,193.909,12,364.2,0.9025
71,4.784,193.909,13,364.2,0.9012
72,4.784,193.909,14,364.2,0.9008
73,4.784,193.909,15,364.2,0.9008
74,4.784,193.909,16,364.2,0.9016
75,4.784,193.909,17,364.2,0.9025
76,4.784,193.909,18,364.2,0.9045
77,4.784,193.909,19,364.2,0.9067
78,4.784,193.909,20,364.2,0.9095
79,4.784,193.909,21,364.2,0.9127
80,4.784,193.909,22,364.2,0.9166
81,4.784,193.909,23,364.2,0.9208
82,4.784,193.909,24,364.2,0.9254
83,4.784,193.909,25,364.2,0.9307
84,4.784,193.909,26,364.2,0.9367
85,4.784,193.909,27,364.2,0.9434
86,4.784,193.909,28,364.2,0.9499
87,4.784,193.909,29.73,364.2,0.9623
88,4.784,193.909,9,373.2,0.9181
89,4.784,193.909,10,373.2,0.9127
90,4.784,193.909,11,373.2,0.9094
91,4.784,193.909,12,373.2,0.9075
92,4.784,193.909,13,373.2,0.9065
93,4.784,193.909,14,373.2,0.9058
94,4.784,193.909,15,373.2,0.9059
95,4.784,193.909,16,373.2,0.9068
96,4.784,193.909,17,373.2,0.908
97,4.784,193.909,18,373.2,0.9101
98,4.784,193.909,19,373.2,0.9127
99,4.784,193.909,20,373.2,0.9154
100,4.784,193.909,21,373.2,0.9188
101,4.784,193.909,22,373.2,0.9228
102,4.784,193.909,23,373.2,0.927
103,4.784,193.909,24,373.2,0.9318
104,4.784,193.909,25,373.2,0.9368
105,4.784,193.909,26,373.2,0.9426
106,4.784,193.909,27,373.2,0.9483
107,4.784,193.909,28,373.2,0.9545
108,4.784,193.909,29.73,373.2,0.9667
109,4.3,193.627,8,325,0.8764
110,4.3,193.627,9,325,0.8663
111,4.3,193.627,10,325,0.8594
112,4.3,193.627,11,325,0.8544
113,4.3,193.627,12,325,0.85
114,4.3,193.627,13,325,0.8466
115,4.3,193.627,14,325,0.8443
116,4.3,193.627,15,325,0.8431
117,4.3,193.627,16,325,0.8426
118,4.3,193.627,17,325,0.8432
119,4.3,193.627,18,325,0.8444
120,4.3,193.627,19,325,0.8472
121,4.3,193.627,20,325,0.8503
122,4.3,193.627,21,325,0.8547
123,4.3,193.627,22,325,0.8596
124,4.3,193.627,23,325,0.8653
125,4.3,193.627,24,325,0.8717
126,4.3,193.627,25,325,0.8793
127,4.3,193.627,26,325,0.8871
128,4.3,193.627,27,325,0.8958
129,4.3,193.627,28.12,325,0.9059
130,4.3,193.627,8,337.4,0.8882
131,4.3,193.627,9,337.4,0.8794
132,4.3,193.627,10,337.4,0.8735
133,4.3,193.627,11,337.4,0.8687
134,4.3,193.627,12,337.4,0.8653
135,4.3,193.627,13,337.4,0.8626
136,4.3,193.627,14,337.4,0.8606
137,4.3,193.627,15,337.4,0.8594
138,4.3,193.627,16,337.4,0.8595
139,4.3,193.627,17,337.4,0.8605
140,4.3,193.627,18,337.4,0.862
141,4.3,193.627,19,337.4,0.8644
142,4.3,193.627,20,337.4,0.8674
143,4.3,193.627,21,337.4,0.8712
144,4.3,193.627,22,337.4,0.8753
145,4.3,193.627,23,337.4,0.8804
146,4.3,193.627,24,337.4,0.8863
147,4.3,193.627,25,337.4,0.8929
148,4.3,193.627,26,337.4,0.8995
149,4.3,193.627,27,337.4,0.9075
150,4.3,193.627,28.12,337.4,0.9164
151,4.3,193.627,8,346,0.9027
152,4.3,193.627,9,346,0.8941
153,4.3,193.627,10,346,0.8877
154,4.3,193.627,11,346,0.8836
155,4.3,193.627,12,346,0.8804
156,4.3,193.627,13,346,0.8778
157,4.3,193.627,14,346,0.876
158,4.3,193.627,15,346,0.875
159,4.3,193.627,16,346,0.8752
160,4.3,193.627,17,346,0.8758
161,4.3,193.627,18,346,0.8775
162,4.3,193.627,19,346,0.8792
163,4.3,193.627,20,346,0.8824
164,4.3,193.627,21,346,0.886
165,4.3,193.627,22,346,0.8903
166,4.3,193.627,23,346,0.8949
167,4.3,193.627,24,346,0.8998
168,4.3,193.627,25,346,0.9059
169,4.3,193.627,26,346,0.9113
170,4.3,193.627,27,346,0.9179
171,4.3,193.627,28.12,346,0.9259
172,4.3,193.627,9,355.8,0.9085
173,4.3,193.627,10,355.8,0.9013
174,4.3,193.627,11,355.8,0.8967
175,4.3,193.627,12,355.8,0.8938
176,4.3,193.627,13,355.8,0.8916
177,4.3,193.627,14,355.8,0.8899
178,4.3,193.627,15,355.8,0.8898
179,4.3,193.627,16,355.8,0.8896
180,4.3,193.627,17,355.8,0.8907
181,4.3,193.627,18,355.8,0.892
182,4.3,193.627,19,355.8,0.8944
183,4.3,193.627,20,355.8,0.8971
184,4.3,193.627,21,355.8,0.9001
185,4.3,193.627,22,355.8,0.904
186,4.3,193.627,23,355.8,0.9086
187,4.3,193.627,24,355.8,0.9131
188,4.3,193.627,25,355.8,0.9185
189,4.3,193.627,26,355.8,0.9247
190,4.3,193.627,27,355.8,0.9311
191,4.3,193.627,28.12,355.8,0.9394
192,4.3,193.627,9,365.9,0.921
193,4.3,193.627,10,365.9,0.9141
194,4.3,193.627,11,365.9,0.9097
195,4.3,193.627,12,365.9,0.9065
196,4.3,193.627,13,365.9,0.9047
197,4.3,193.627,14,365.9,0.9038
198,4.3,193.627,15,365.9,0.9028
199,4.3,193.627,16,365.9,0.903
200,4.3,193.627,17,365.9,0.904
201,4.3,193.627,18,365.9,0.9057
202,4.3,193.627,19,365.9,0.9077
203,4.3,193.627,20,365.9,0.9097
204,4.3,193.627,21,365.9,0.9135
205,4.3,193.627,22,365.9,0.9173
206,4.3,193.627,23,365.9,0.9215
207,4.3,193.627,24,365.9,0.9262
208,4.3,193.627,25,365.9,0.9324
209,4.3,193.627,26,365.9,0.9379
210,4.3,193.627,27,365.9,0.9442
211,4.3,193.627,28.12,365.9,0.9514
212,4.984,196.606,8,325.8,0.8693
213,4.984,196.606,9,325.8,0.8589
214,4.984,196.606,10,325.8,0.8525
215,4.984,196.606,11,325.8,0.848
216,4.984,196.606,12,325.8,0.8444
217,4.984,196.606,13,325.8,0.8412
218,4.984,196.606,14,325.8,0.8387
219,4.984,196.606,15,325.8,0.837
220,4.984,196.606,16,325.8,0.8364
221,4.984,196.606,17,325.8,0.8371
222,4.984,196.606,18,325.8,0.8388
223,4.984,196.606,19,325.8,0.8416
224,4.984,196.606,20,325.8,0.8452
225,4.984,196.606,21,325.8,0.8501
226,4.984,196.606,22,325.8,0.8546
227,4.984,196.606,23,325.8,0.8606
228,4.984,196.606,24,325.8,0.8677
229,4.984,196.606,25,325.8,0.8744
230,4.984,196.606,26,325.8,0.8822
231,4.984,196.606,27.7,325.8,0.8964
232,4.984,196.606,8,337.6,0.886
233,4.984,196.606,9,337.6,0.8766
234,4.984,196.606,10,337.6,0.8709
235,4.984,196.606,11,337.6,0.8665
236,4.984,196.606,12,337.6,0.8628
237,4.984,196.606,13,337.6,0.8604
238,4.984,196.606,14,337.6,0.8587
239,4.984,196.606,15,337.6,0.8577
240,4.984,196.606,16,337.6,0.8572
241,4.984,196.606,17,337.6,0.8578
242,4.984,196.606,18,337.6,0.8591
243,4.984,196.606,19,337.6,0.8611
244,4.984,196.606,20,337.6,0.8641
245,4.984,196.606,21,337.6,0.8683
246,4.984,196.606,22,337.6,0.8729
247,4.984,196.606,23,337.6,0.8781
248,4.984,196.606,24,337.6,0.8831
249,4.984,196.606,25,337.6,0.8894
250,4.984,196.606,26,337.6,0.8968
251,4.984,196.606,27.7,337.6,0.9089
252,4.984,196.606,9,345,0.8896
253,4.984,196.606,10,345,0.8822
254,4.984,196.606,11,345,0.8767
255,4.984,196.606,12,345,0.8726
256,4.984,196.606,13,345,0.87
257,4.984,196.606,14,345,0.8682
258,4.984,196.606,15,345,0.8668
259,4.984,196.606,16,345,0.8673
260,4.984,196.606,17,345,0.868
261,4.984,196.606,18,345,0.8699
262,4.984,196.606,19,345,0.8729
263,4.984,196.606,20,345,0.8769
264,4.984,196.606,21,345,0.8805
265,4.984,196.606,22,345,0.8846
266,4.984,196.606,23,345,0.8901
267,4.984,196.606,24,345,0.8956
268,4.984,196.606,25,345,0.901
269,4.984,196.606,26,345,0.9072
270,4.984,196.606,27.7,345,0.9189
271,4.984,196.606,9,355,0.9018
272,4.984,196.606,10,355,0.8945
273,4.984,196.606,11,355,0.8887
274,4.984,196.606,12,355,0.8855
275,4.984,196.606,13,355,0.8836
276,4.984,196.606,14,355,0.8821
277,4.984,196.606,15,355,0.8816
278,4.984,196.606,16,355,0.8821
279,4.984,196.606,17,355,0.8832
280,4.984,196.606,18,355,0.8844
281,4.984,196.606,19,355,0.8872
282,4.984,196.606,20,355,0.8898
283,4.984,196.606,21,355,0.8941
284,4.984,196.606,22,355,0.898
285,4.984,196.606,23,355,0.9028
286,4.984,196.606,24,355,0.9077
287,4.984,196.606,25,355,0.9135
288,4.984,196.606,26,355,0.9196
289,4.984,196.606,27.7,355,0.9303
290,4.984,196.606,9,365,0.9086
291,4.984,196.606,10,365,0.9025
292,4.984,196.606,11,365,0.8977
293,4.984,196.606,12,365,0.8948
294,4.984,196.606,13,365,0.8932
295,4.984,196.606,14,365,0.892
296,4.984,196.606,15,365,0.8917
297,4.984,196.606,16,365,0.8933
298,4.984,196.606,17,365,0.8947
299,4.984,196.606,18,365,0.8972
300,4.984,196.606,19,365,0.9005
301,4.984,196.606,20,365,0.9034
302,4.984,196.606,21,365,0.9071
303,4.984,196.606,22,365,0.911
304,4.984,196.606,23,365,0.9157
305,4.984,196.606,24,365,0.921
306,4.984,196.606,25,365,0.9267
307,4.984,196.606,26,365,0.9329
308,4.984,196.606,27.7,365,0.9425
309,5.012,199.253,8,321.4,0.8754
310,5.012,199.253,9,321.4,0.8618
311,5.012,199.253,9.5,321.4,0.8573
312,5.012,199.253,10,321.4,0.8532
313,5.012,199.253,11,321.4,0.8463
314,5.012,199.253,12,321.4,0.8399
315,5.012,199.253,13,321.4,0.835
316,5.012,199.253,14,321.4,0.8307
317,5.012,199.253,15,321.4,0.8278
318,5.012,199.253,16,321.4,0.8265
319,5.012,199.253,17,321.4,0.8268
320,5.012,199.253,18,321.4,0.8288
321,5.012,199.253,19,321.4,0.8313
322,5.012,199.253,20,321.4,0.835
323,5.012,199.253,21,321.4,0.8398
324,5.012,199.253,22,321.4,0.8449
325,5.012,199.253,23,321.4,0.8509
326,5.012,199.253,24,321.4,0.8569
327,5.012,199.253,25,321.4,0.8648
328,5.012,199.253,26.69,321.4,0.8782
329,5.012,199.253,6.69,341.5,0.9145
330,5.012,199.253,7,341.5,0.9105
331,5.012,199.253,8,341.5,0.8989
332,5.012,199.253,9,341.5,0.8903
333,5.012,199.253,10,341.5,0.8851
334,5.012,199.253,11,341.5,0.8801
335,5.012,199.253,12,341.5,0.8761
336,5.012,199.253,13,341.5,0.8727
337,5.012,199.253,14,341.5,0.8712
338,5.012,199.253,15,341.5,0.8701
339,5.012,199.253,16,341.5,0.8701
340,5.012,199.253,17,341.5,0.8711
341,5.012,199.253,18,341.5,0.8729
342,5.012,199.253,19,341.5,0.8756
343,5.012,199.253,20,341.5,0.878
344,5.012,199.253,21,341.5,0.8818
345,5.012,199.253,22,341.5,0.8862
346,5.012,199.253,23,341.5,0.8913
347,5.012,199.253,24,341.5,0.897
348,5.012,199.253,25,341.5,0.9034
349,5.012,199.253,26.69,341.5,0.9156
350,5.012,199.253,9,350.5,0.9042
351,5.012,199.253,10,350.5,0.898
352,5.012,199.253,11,350.5,0.8936
353,5.012,199.253,12,350.5,0.8907
354,5.012,199.253,13,350.5,0.8874
355,5.012,199.253,14,350.5,0.885
356,5.012,199.253,15,350.5,0.8834
357,5.012,199.253,16,350.5,0.8831
358,5.012,199.253,17,350.5,0.8839
359,5.012,199.253,18,350.5,0.8856
360,5.012,199.253,19,350.5,0.8879
361,5.012,199.253,20,350.5,0.8911
362,5.012,199.253,21,350.5,0.8948
363,5.012,199.253,22,350.5,0.8991
364,5.012,199.253,23,350.5,0.9048
365,5.012,199.253,24,350.5,0.9101
366,5.012,199.253,25,350.5,0.9161
367,5.012,199.253,26.69,350.5,0.9275
368,5.012,199.253,9,360.2,0.9116
369,5.012,199.253,10,360.2,0.9055
370,5.012,199.253,11,360.2,0.9022
371,5.012,199.253,12,360.2,0.8991
372,5.012,199.253,13,360.2,0.8973
373,5.012,199.253,14,360.2,0.8956
374,5.012,199.253,15,360.2,0.8944
375,5.012,199.253,16,360.2,0.8935
376,5.012,199.253,17,360.2,0.894
377,5.012,199.253,18,360.2,0.8963
378,5.012,199.253,19,360.2,0.8987
379,5.012,199.253,20,360.2,0.9015
380,5.012,199.253,21,360.2,0.906
381,5.012,199.253,22,360.2,0.9106
382,5.012,199.253,23,360.2,0.9157
383,5.012,199.253,24,360.2,0.9209
384,5.012,199.253,25,360.2,0.9269
385,5.012,199.253,26.69,360.2,0.9385
386,4.886,196.825,5.839,355.9,0.947
387,4.886,196.825,9,355.9,0.9221
388,4.886,196.825,10,355.9,0.9155
389,4.886,196.825,11,355.9,0.9098
390,4.886,196.825,12,355.9,0.9062
391,4.886,196.825,13,355.9,0.9038
392,4.886,196.825,14,355.9,0.9023
393,4.886,196.825,15,355.9,0.9016
394,4.886,196.825,16,355.9,0.901
395,4.886,196.825,17,355.9,0.9024
396,4.886,196.825,18,355.9,0.9043
397,4.886,196.825,19,355.9,0.9071
398,4.886,196.825,20,355.9,0.9111
399,4.886,196.825,21,355.9,0.9152
400,4.886,196.825,22,355.9,0.92
401,4.886,196.825,23,355.9,0.9255
402,4.886,196.825,24,355.9,0.9312
403,4.886,196.825,25,355.9,0.9368
404,4.886,196.825,26,355.9,0.9424
405,4.886,196.825,27.04,355.9,0.9489
406,4.886,196.825,8.4,344,0.9121
407,4.886,196.825,9,344,0.9088
408,4.886,196.825,10,344,0.9025
409,4.886,196.825,11,344,0.8974
410,4.886,196.825,12,344,0.8927
411,4.886,196.825,13,344,0.8891
412,4.886,196.825,14,344,0.8869
413,4.886,196.825,15,344,0.8856
414,4.886,196.825,16,344,0.885
415,4.886,196.825,17,344,0.8865
416,4.886,196.825,18,344,0.8876
417,4.886,196.825,19,344,0.89
418,4.886,196.825,20,344,0.8934
419,4.886,196.825,21,344,0.8962
420,4.886,196.825,22,344,0.9015
421,4.886,196.825,23,344,0.9067
422,4.886,196.825,24,344,0.912
423,4.886,196.825,25,344,0.9186
424,4.886,196.825,26,344,0.9253
425,4.886,196.825,27.04,344,0.9324
426,4.886,196.825,9.9,334.1,0.8888
427,4.886,196.825,10,334.1,0.8872
428,4.886,196.825,11,334.1,0.8811
429,4.886,196.825,12,334.1,0.877
430,4.886,196.825,13,334.1,0.8726
431,4.886,196.825,14,334.1,0.8701
432,4.886,196.825,15,334.1,0.8688
433,4.886,196.825,16,334.1,0.8685
434,4.886,196.825,17,334.1,0.8695
435,4.886,196.825,18,334.1,0.8711
436,4.886,196.825,19,334.1,0.8735
437,4.886,196.825,20,334.1,0.8762
438,4.886,196.825,21,334.1,0.8806
439,4.886,196.825,22,334.1,0.8852
440,4.886,196.825,23,334.1,0.8898
441,4.886,196.825,24,334.1,0.8959
442,4.886,196.825,25,334.1,0.9021
443,4.886,196.825,26,334.1,0.9096
444,4.886,196.825,27.04,334.1,0.9183
445,4.886,196.825,11,324.5,0.8663
446,4.886,196.825,12,324.5,0.8614
447,4.886,196.825,13,324.5,0.8573
448,4.886,196.825,14,324.5,0.8553
449,4.886,196.825,15,324.5,0.8545
450,4.886,196.825,16,324.5,0.8539
451,4.886,196.825,17,324.5,0.8545
452,4.886,196.825,18,324.5,0.856
453,4.886,196.825,19,324.5,0.8589
454,4.886,196.825,20,324.5,0.8621
455,4.886,196.825,21,324.5,0.8664
456,4.886,196.825,22,324.5,0.8709
457,4.886,196.825,23,324.5,0.8772
458,4.886,196.825,24,324.5,0.8848
459,4.886,196.825,25,324.5,0.8924
460,4.886,196.825,26,324.5,0.901
461,4.886,196.825,27.04,324.5,0.9108
462,4.68,192.449,7,305.4,0.8699
463,4.68,192.449,8,305.4,0.8571
464,4.68,192.449,9,305.4,0.8458
465,4.68,192.449,10,305.4,0.8354
466,4.68,192.449,11,305.4,0.8268
467,4.68,192.449,12,305.4,0.8195
468,4.68,192.449,13,305.4,0.8143
469,4.68,192.449,14,305.4,0.8103
470,4.68,192.449,15,305.4,0.8069
471,4.68,192.449,16,305.4,0.8047
472,4.68,192.449,17,305.4,0.804
473,4.68,192.449,18,305.4,0.8047
474,4.68,192.449,19,305.4,0.807
475,4.68,192.449,20,305.4,0.8107
476,4.68,192.449,21,305.4,0.8163
477,4.68,192.449,22,305.4,0.8231
478,4.68,192.449,23,305.4,0.8303
479,4.68,192.449,24.4,305.4,0.8414
480,4.68,192.449,7,317.5,0.8867
481,4.68,192.449,8,317.5,0.8752
482,4.68,192.449,9,317.5,0.8656
483,4.68,192.449,10,317.5,0.8572
484,4.68,192.449,11,317.5,0.8507
485,4.68,192.449,12,317.5,0.8449
486,4.68,192.449,13,317.5,0.8393
487,4.68,192.449,14,317.5,0.8353
488,4.68,192.449,15,317.5,0.8325
489,4.68,192.449,16,317.5,0.8317
490,4.68,192.449,17,317.5,0.8315
491,4.68,192.449,18,317.5,0.8328
492,4.68,192.449,19,317.5,0.8352
493,4.68,192.449,20,317.5,0.8378
494,4.68,192.449,21,317.5,0.8417
495,4.68,192.449,22,317.5,0.8468
496,4.68,192.449,23,317.5,0.8525
497,4.68,192.449,24.4,317.5,0.8622
498,4.68,192.449,8,328.5,0.8902
499,4.68,192.449,9,328.5,0.8799
500,4.68,192.449,10,328.5,0.8725
501,4.68,192.449,11,328.5,0.8673
502,4.68,192.449,12,328.5,0.8625
503,4.68,192.449,13,328.5,0.8589
504,4.68,192.449,14,328.5,0.8559
505,4.68,192.449,15,328.5,0.8539
506,4.68,192.449,16,328.5,0.8529
507,4.68,192.449,17,328.5,0.8527
508,4.68,192.449,18,328.5,0.8535
509,4.68,192.449,19,328.5,0.8553
510,4.68,192.449,20,328.5,0.8574
511,4.68,192.449,21,328.5,0.8614
512,4.68,192.449,22,328.5,0.8654
513,4.68,192.449,23,328.5,0.8699
514,4.68,192.449,24.4,328.5,0.8785
515,4.68,192.449,8,338.5,0.8966
516,4.68,192.449,9,338.5,0.8861
517,4.68,192.449,10,338.5,0.8792
518,4.68,192.449,11,338.5,0.8742
519,4.68,192.449,12,338.5,0.8704
520,4.68,192.449,13,338.5,0.8678
521,4.68,192.449,14,338.5,0.8658
522,4.68,192.449,15,338.5,0.8651
523,4.68,192.449,16,338.5,0.8649
524,4.68,192.449,17,338.5,0.8662
525,4.68,192.449,18,338.5,0.8678
526,4.68,192.449,19,338.5,0.8699
527,4.68,192.449,20,338.5,0.8728
528,4.68,192.449,21,338.5,0.8765
529,4.68,192.449,22,338.5,0.8811
530,4.68,192.449,23,338.5,0.8858
531,4.68,192.449,24.4,338.5,0.8942
532,4.68,192.449,8,348,0.9045
533,4.68,192.449,9,348,0.8952
534,4.68,192.449,10,348,0.8884
535,4.68,192.449,11,348,0.8838
536,4.68,192.449,12,348,0.8808
537,4.68,192.449,13,348,0.8783
538,4.68,192.449,14,348,0.8772
539,4.68,192.449,15,348,0.8766
540,4.68,192.449,16,348,0.8772
541,4.68,192.449,17,348,0.8781
542,4.68,192.449,18,348,0.8799
543,4.68,192.449,19,348,0.8822
544,4.68,192.449,20,348,0.8857
545,4.68,192.449,21,348,0.8894
546,4.68,192.449,22,348,0.8944
547,4.68,192.449,23,348,0.8987
548,4.68,192.449,24.4,348,0.9072
549,6.527,207.713,7,332,0.892
550,6.527,207.713,8,332,0.8815
551,6.527,207.713,9,332,0.8726
552,6.527,207.713,10,332,0.8654
553,6.527,207.713,11,332,0.8588
554,6.527,207.713,12,332,0.8532
555,6.527,207.713,13,332,0.8494
556,6.527,207.713,14,332,0.8472
557,6.527,207.713,15,332,0.8459
558,6.527,207.713,16,332,0.8462
559,6.527,207.713,17,332,0.847
560,6.527,207.713,18,332,0.8487
561,6.527,207.713,19,332,0.851
562,6.527,207.713,20,332,0.8542
563,6.527,207.713,21,332,0.858
564,6.527,207.713,22,332,0.8627
565,6.527,207.713,23,332,0.8687
566,6.527,207.713,24.214,332,0.877
567,6.527,207.713,7,341,0.9034
568,6.527,207.713,8,341,0.894
569,6.527,207.713,9,341,0.8871
570,6.527,207.713,10,341,0.8806
571,6.527,207.713,11,341,0.8749
572,6.527,207.713,12,341,0.8703
573,6.527,207.713,13,341,0.8662
574,6.527,207.713,14,341,0.8639
575,6.527,207.713,15,341,0.8621
576,6.527,207.713,16,341,0.8615
577,6.527,207.713,17,341,0.862
578,6.527,207.713,18,341,0.8632
579,6.527,207.713,19,341,0.8656
580,6.527,207.713,20,341,0.8686
581,6.527,207.713,21,341,0.8723
582,6.527,207.713,22,341,0.8766
583,6.527,207.713,23,341,0.882
584,6.527,207.713,24.214,341,0.8893
585,6.527,207.713,7,350,0.9086
586,6.527,207.713,8,350,0.8985
587,6.527,207.713,9,350,0.8924
588,6.527,207.713,10,350,0.8874
589,6.527,207.713,11,350,0.8827
590,6.527,207.713,12,350,0.8786
591,6.527,207.713,13,350,0.8756
592,6.527,207.713,14,350,0.8735
593,6.527,207.713,15,350,0.872
594,6.527,207.713,16,350,0.8717
595,6.527,207.713,17,350,0.8728
596,6.527,207.713,18,350,0.8744
597,6.527,207.713,19,350,0.8767
598,6.527,207.713,20,350,0.8794
599,6.527,207.713,21,350,0.8828
600,6.527,207.713,22,350,0.8869
601,6.527,207.713,23,350,0.8914
602,6.527,207.713,24.214,350,0.8983
603,6.527,207.713,8,360,0.9155
604,6.527,207.713,9,360,0.9067
605,6.527,207.713,10,360,0.8998
606,6.527,207.713,11,360,0.8947
607,6.527,207.713,12,360,0.8906
608,6.527,207.713,13,360,0.8884
609,6.527,207.713,14,360,0.8871
610,6.527,207.713,15,360,0.887
611,6.527,207.713,16,360,0.8868
612,6.527,207.713,17,360,0.8876
613,6.527,207.713,18,360,0.8892
614,6.527,207.713,19,360,0.8911
615,6.527,207.713,20,360,0.8934
616,6.527,207.713,21,360,0.8968
617,6.527,207.713,22,360,0.9012
618,6.527,207.713,23,360,0.906
619,6.527,207.713,24.214,360,0.9132
620,5.045,197.839,8,326.5,0.8607
621,5.045,197.839,9,326.5,0.8518
622,5.045,197.839,10,326.5,0.8452
623,5.045,197.839,11,326.5,0.8405
624,5.045,197.839,12,326.5,0.8372
625,5.045,197.839,13,326.5,0.834
626,5.045,197.839,14,326.5,0.8325
627,5.045,197.839,15,326.5,0.8314
628,5.045,197.839,16,326.5,0.8316
629,5.045,197.839,17,326.5,0.8333
630,5.045,197.839,18,326.5,0.8356
631,5.045,197.839,19,326.5,0.8384
632,5.045,197.839,20,326.5,0.8427
633,5.045,197.839,21,326.5,0.8475
634,5.045,197.839,22,326.5,0.8533
635,5.045,197.839,23,326.5,0.8598
636,5.045,197.839,24.129,326.5,0.8688
637,5.045,197.839,8,335,0.8662
638,5.045,197.839,9,335,0.8581
639,5.045,197.839,10,335,0.8534
640,5.045,197.839,11,335,0.85
641,5.045,197.839,12,335,0.8474
642,5.045,197.839,13,335,0.846
643,5.045,197.839,14,335,0.845
644,5.045,197.839,15,335,0.845
645,5.045,197.839,16,335,0.8461
646,5.045,197.839,17,335,0.8485
647,5.045,197.839,18,335,0.8513
648,5.045,197.839,19,335,0.8549
649,5.045,197.839,20,335,0.8594
650,5.045,197.839,21,335,0.864
651,5.045,197.839,22,335,0.8702
652,5.045,197.839,23,335,0.8772
653,5.045,197.839,24.129,335,0.8846
654,5.045,197.839,8,346.5,0.8721
655,5.045,197.839,9,346.5,0.8669
656,5.045,197.839,10,346.5,0.863
657,5.045,197.839,11,346.5,0.8604
658,5.045,197.839,12,346.5,0.8589
659,5.045,197.839,13,346.5,0.8578
660,5.045,197.839,14,346.5,0.8576
661,5.045,197.839,15,346.5,0.8581
662,5.045,197.839,16,346.5,0.8595
663,5.045,197.839,17,346.5,0.8616
664,5.045,197.839,18,346.5,0.8648
665,5.045,197.839,19,346.5,0.8678
666,5.045,197.839,20,346.5,0.8717
667,5.045,197.839,21,346.5,0.8772
668,5.045,197.839,22,346.5,0.8824
669,5.045,197.839,23,346.5,0.8887
670,5.045,197.839,24.129,346.5,0.8959
671,5.045,197.839,8,356.5,0.8842
672,5.045,197.839,9,356.5,0.8786
673,5.045,197.839,10,356.5,0.8746
674,5.045,197.839,11,356.5,0.8722
675,5.045,197.839,12,356.5,0.8707
676,5.045,197.839,13,356.5,0.8701
677,5.045,197.839,14,356.5,0.8703
678,5.045,197.839,15,356.5,0.8709
679,5.045,197.839,16,356.5,0.8722
680,5.045,197.839,17,356.5,0.8742
681,5.045,197.839,18,356.5,0.8772
682,5.045,197.839,19,356.5,0.8806
683,5.045,197.839,20,356.5,0.8844
684,5.045,197.839,21,356.5,0.8896
685,5.045,197.839,22,356.5,0.8946
686,5.045,197.839,23,356.5,0.9003
687,5.045,197.839,24.129,356.5,0.9077
688,4.738,193.508,8,331.3,0.8803
689,4.738,193.508,9,331.3,0.8729
690,4.738,193.508,10,331.3,0.8661
