time,PC,TC,P,T,Z
6196,5.697,202.4,14.435,336.09,0.8653
6197,5.697,202.4,13.435,336.09,0.8673
6198,5.697,202.4,12.434,336.09,0.8702
6199,5.697,202.4,11.433,336.09,0.8739
6200,5.697,202.4,10.435,336.09,0.8784
6201,5.697,202.4,9.435,336.09,0.8839
6202,5.697,202.4,8.434,336.09,0.8902
6203,5.697,202.4,7.434,336.09,0.8973
6204,5.697,202.4,6.436,336.09,0.9053
6205,5.697,202.4,5.434,336.09,0.9141
6206,5.697,202.4,4.435,336.09,0.9235
6207,5.697,202.4,3.434,336.09,0.9337
6208,5.697,202.4,2.433,336.09,0.9444
6209,5.55,204,25.723,313,0.8888
6210,5.55,204,24.222,313,0.8774
6211,5.55,204,22.723,313,0.8688
6212,5.55,204,21.223,313,0.8617
6213,5.55,204,19.722,313,0.8566
6214,5.55,204,18.223,313,0.8533
6215,5.55,204,16.722,313,0.8521
6216,5.55,204,15.222,313,0.8528
6217,5.55,204,13.723,313,0.8557
6218,5.55,204,12.224,313,0.8605
6219,5.55,204,10.724,313,0.8673
6220,5.55,204,9.222,313,0.8762
6221,5.55,204,7.723,313,0.8871
6222,5.55,204,6.224,313,0.8999
6223,5.55,204,4.723,313,0.9144
6224,5.55,204,3.223,313,0.9305
6225,5.55,204,25.723,352.15,0.923
6226,5.55,204,24.224,352.15,0.9107
6227,5.55,204,22.723,352.15,0.9032
6228,5.55,204,21.223,352.15,0.897
6229,5.55,204,19.725,352.15,0.8923
6230,5.55,204,18.223,352.15,0.889
6231,5.55,204,16.722,352.15,0.8872
6232,5.55,204,15.223,352.15,0.887
6233,5.55,204,13.724,352.15,0.8884
6234,5.55,204,12.223,352.15,0.8913
6235,5.55,204,10.722,352.15,0.8959
6236,5.55,204,9.222,352.15,0.9021
6237,5.55,204,7.723,352.15,0.9099
6238,5.55,204,6.222,352.15,0.9193
6239,5.55,204,4.724,352.15,0.9302
6240,5.55,204,3.223,352.15,0.9425
6241,7.566,228.3,21.079,313,0.7636
6242,7.566,228.3,20.081,313,0.7563
6243,7.566,228.3,19.079,313,0.7504
6244,7.566,228.3,18.078,313,0.7461
6245,7.566,228.3,17.08,313,0.7437
6246,7.566,228.3,16.08,313,0.7432
6247,7.566,228.3,15.079,313,0.7448
6248,7.566,228.3,14.08,313,0.7486
6249,7.566,228.3,13.079,313,0.7546
6250,7.566,228.3,12.08,313,0.7625
6251,7.566,228.3,11.08,313,0.7724
6252,7.566,228.3,10.079,313,0.7841
6253,7.566,228.3,9.078,313,0.7974
6254,7.566,228.3,8.08,313,0.8121
6255,7.566,228.3,7.08,313,0.8283
6256,7.566,228.3,6.08,313,0.8458
6257,7.566,228.3,5.079,313,0.8643
6258,7.566,228.3,4.08,313,0.884
6259,7.566,228.3,3.079,313,0.9041
6260,7.566,228.3,21.079,330.15,0.8059
6261,7.566,228.3,20.078,330.15,0.8007
6262,7.566,228.3,19.079,330.15,0.7967
6263,7.566,228.3,18.08,330.15,0.7941
6264,7.566,228.3,17.079,330.15,0.7929
6265,7.566,228.3,16.081,330.15,0.7932
6266,7.566,228.3,15.08,330.15,0.795
6267,7.566,228.3,14.08,330.15,0.7983
6268,7.566,228.3,13.079,330.15,0.8031
6269,7.566,228.3,12.08,330.15,0.8093
6270,7.566,228.3,11.079,330.15,0.8169
6271,7.566,228.3,10.08,330.15,0.8257
6272,7.566,228.3,9.079,330.15,0.8359
6273,7.566,228.3,8.081,330.15,0.8472
6274,7.566,228.3,7.08,330.15,0.8597
6275,7.566,228.3,6.08,330.15,0.8733
6276,7.566,228.3,5.079,330.15,0.8879
6277,7.566,228.3,4.079,330.15,0.9034
6278,7.566,228.3,3.08,330.15,0.9195
6279,4.748,191.5,18.603,313,0.8748
6280,4.748,191.5,17.601,313,0.8731
6281,4.748,191.5,16.602,313,0.8722
6282,4.748,191.5,15.602,313,0.8721
6283,4.748,191.5,14.601,313,0.8727
6284,4.748,191.5,13.601,313,0.8742
6285,4.748,191.5,12.602,313,0.8764
6286,4.748,191.5,11.602,313,0.8794
6287,4.748,191.5,10.601,313,0.8833
6288,4.748,191.5,9.601,313,0.8879
6289,4.748,191.5,8.603,313,0.8933
6290,4.748,191.5,7.603,313,0.8996
6291,4.748,191.5,6.602,313,0.9066
6292,4.748,191.5,5.602,313,0.9144
6293,4.748,191.5,4.602,313,0.9228
6294,4.748,191.5,3.6,313,0.9319
6295,4.748,191.5,18.603,348.75,0.9025
6296,4.748,191.5,17.601,348.75,0.9007
6297,4.748,191.5,16.603,348.75,0.8994
6298,4.748,191.5,15.602,348.75,0.8987
6299,4.748,191.5,14.603,348.75,0.8988
6300,4.748,191.5,13.601,348.75,0.8995
6301,4.748,191.5,12.602,348.75,0.9008
6302,4.748,191.5,11.602,348.75,0.9028
6303,4.748,191.5,10.603,348.75,0.9054
6304,4.748,191.5,9.603,348.75,0.9087
6305,4.748,191.5,8.601,348.75,0.9128
6306,4.748,191.5,7.603,348.75,0.9175
6307,4.748,191.5,6.601,348.75,0.9228
6308,4.748,191.5,5.602,348.75,0.9288
6309,4.748,191.5,4.601,348.75,0.9355
6310,4.748,191.5,3.602,348.75,0.9426
6311,5.539,202.5,18.641,313,0.8126
6312,5.539,202.5,17.643,313,0.8108
6313,5.539,202.5,16.641,313,0.8103
6314,5.539,202.5,15.642,313,0.8111
6315,5.539,202.5,14.64,313,0.8132
6316,5.539,202.5,13.641,313,0.816
6317,5.539,202.5,12.642,313,0.8211
6318,5.539,202.5,11.641,313,0.827
6319,5.539,202.5,10.641,313,0.834
6320,5.539,202.5,9.64,313,0.8421
6321,5.539,202.5,8.641,313,0.8514
6322,5.539,202.5,7.643,313,0.8618
6323,5.539,202.5,6.641,313,0.8732
6324,5.539,202.5,5.64,313,0.8856
6325,5.539,202.5,4.642,313,0.8989
6326,5.539,202.5,3.641,313,0.913
6327,5.539,202.5,18.641,340.06,0.8706
6328,5.539,202.5,17.64,340.06,0.8691
6329,5.539,202.5,16.641,340.06,0.8683
6330,5.539,202.5,15.642,340.06,0.8684
6331,5.539,202.5,14.641,340.06,0.8693
6332,5.539,202.5,13.643,340.06,0.871
6333,5.539,202.5,12.641,340.06,0.8736
6334,5.539,202.5,11.641,340.06,0.8769
6335,5.539,202.5,10.642,340.06,0.8811
6336,5.539,202.5,9.642,340.06,0.8862
6337,5.539,202.5,8.641,340.06,0.892
6338,5.539,202.5,7.64,340.06,0.8987
6339,5.539,202.5,6.641,340.06,0.9062
6340,5.539,202.5,5.641,340.06,0.9145
6341,5.539,202.5,4.642,340.06,0.9234
6342,5.539,202.5,3.642,340.06,0.933
6343,5.742,204.1,18.581,313,0.8058
6344,5.742,204.1,17.581,313,0.804
6345,5.742,204.1,16.582,313,0.8035
6346,5.742,204.1,15.58,313,0.8044
6347,5.742,204.1,14.582,313,0.8066
6348,5.742,204.1,13.58,313,0.8102
6349,5.742,204.1,12.582,313,0.8151
6350,5.742,204.1,11.581,313,0.8213
6351,5.742,204.1,10.582,313,0.8287
6352,5.742,204.1,9.58,313,0.8374
6353,5.742,204.1,8.581,313,0.8471
6354,5.742,204.1,7.581,313,0.8581
6355,5.742,204.1,6.582,313,0.8701
6356,5.742,204.1,5.581,313,0.8831
6357,5.742,204.1,4.58,313,0.8971
6358,5.742,204.1,3.581,313,0.9118
6359,5.742,204.1,18.581,338.54,0.8623
6360,5.742,204.1,17.582,338.54,0.8608
6361,5.742,204.1,16.58,338.54,0.8602
6362,5.742,204.1,15.581,338.54,0.8604
6363,5.742,204.1,14.581,338.54,0.8616
6364,5.742,204.1,13.582,338.54,0.8636
6365,5.742,204.1,12.58,338.54,0.8665
6366,5.742,204.1,11.581,338.54,0.8703
6367,5.742,204.1,10.582,338.54,0.8749
6368,5.742,204.1,9.582,338.54,0.8805
6369,5.742,204.1,8.581,338.54,0.8869
6370,5.742,204.1,7.58,338.54,0.8942
6371,5.742,204.1,6.582,338.54,0.9023
6372,5.742,204.1,5.581,338.54,0.9112
6373,5.742,204.1,4.582,338.54,0.9208
6374,5.742,204.1,3.58,338.54,0.9312
6375,3.473,190.45,8,284.5,0.8045
6376,3.473,190.45,9,284.5,0.7915
6377,3.473,190.45,10,284.5,0.7804
6378,3.473,190.45,11,284.5,0.7673
6379,3.473,190.45,12,284.5,0.7566
6380,3.473,190.45,13,284.5,0.7487
6381,3.473,190.45,14,284.5,0.7432
6382,3.473,190.45,15,284.5,0.7396
6383,3.473,190.45,16,284.5,0.7386
6384,3.473,190.45,17,284.5,0.7419
6385,3.473,190.45,18,284.5,0.7464
6386,3.473,190.45,19,284.5,0.7519
6387,3.473,190.45,20,284.5,0.7589
6388,3.473,190.45,21,284.5,0.7686
6389,3.473,190.45,22,284.5,0.7779
6390,3.473,190.45,23,284.5,0.789
6391,3.473,190.45,24,284.5,0.8025
6392,3.473,190.45,25,284.5,0.8136
6393,3.473,190.45,26,284.5,0.8264
6394,3.473,190.45,27,284.5,0.8402
6395,3.473,190.45,28.11,284.5,0.856
6396,3.473,190.45,8,306,0.8614
6397,3.473,190.45,9,306,0.8512
6398,3.473,190.45,10,306,0.8431
6399,3.473,190.45,11,306,0.8344
6400,3.473,190.45,12,306,0.8283
6401,3.473,190.45,13,306,0.8215
6402,3.473,190.45,14,306,0.8163
6403,3.473,190.45,15,306,0.812
6404,3.473,190.45,16,306,0.8101
6405,3.473,190.45,17,306,0.8095
6406,3.473,190.45,18,306,0.8112
6407,3.473,190.45,19,306,0.8145
6408,3.473,190.45,20,306,0.8195
6409,3.473,190.45,21,306,0.825
6410,3.473,190.45,22,306,0.831
6411,3.473,190.45,23,306,0.8377
6412,3.473,190.45,24,306,0.8465
6413,3.473,190.45,25,306,0.8548
6414,3.473,190.45,26,306,0.8644
6415,3.473,190.45,27,306,0.8749
6416,3.473,190.45,28.11,306,0.8875
6417,3.473,190.45,8,328,0.8987
6418,3.473,190.45,9,328,0.8903
6419,3.473,190.45,10,328,0.8842
6420,3.473,190.45,11,328,0.8776
6421,3.473,190.45,12,328,0.8731
6422,3.473,190.45,13,328,0.8695
6423,3.473,190.45,14,328,0.8654
6424,3.473,190.45,15,328,0.8635
6425,3.473,190.45,16,328,0.8626
6426,3.473,190.45,17,328,0.8627
6427,3.473,190.45,18,328,0.8626
6428,3.473,190.45,19,328,0.8643
6429,3.473,190.45,20,328,0.8691
6430,3.473,190.45,21,328,0.872
6431,3.473,190.45,22,328,0.8779
6432,3.473,190.45,23,328,0.8835
6433,3.473,190.45,24,328,0.8899
6434,3.473,190.45,25,328,0.8955
6435,3.473,190.45,26,328,0.9027
6436,3.473,190.45,27,328,0.9119
6437,3.473,190.45,28.11,328,0.9223
6438,3.473,190.45,8,350,0.9359
6439,3.473,190.45,9,350,0.9309
6440,3.473,190.45,10,350,0.927
6441,3.473,190.45,11,350,0.9238
6442,3.473,190.45,12,350,0.9214
6443,3.473,190.45,13,350,0.919
6444,3.473,190.45,14,350,0.9175
6445,3.473,190.45,15,350,0.915
6446,3.473,190.45,16,350,0.9136
6447,3.473,190.45,17,350,0.9131
6448,3.473,190.45,18,350,0.913
6449,3.473,190.45,19,350,0.9134
6450,3.473,190.45,20,350,0.9162
6451,3.473,190.45,21,350,0.9192
6452,3.473,190.45,22,350,0.9222
6453,3.473,190.45,23,350,0.927
6454,3.473,190.45,24,350,0.9321
6455,3.473,190.45,25,350,0.9371
6456,3.473,190.45,26,350,0.9424
6457,3.473,190.45,27,350,0.95
6458,3.473,190.45,28.11,350,0.9592
6459,3.473,190.45,8,371.1,0.9629
6460,3.473,190.45,9,371.1,0.9599
6461,3.473,190.45,10,371.1,0.9571
6462,3.473,190.45,11,371.1,0.9558
6463,3.473,190.45,12,371.1,0.9535
6464,3.473,190.45,13,371.1,0.9519
6465,3.473,190.45,14,371.1,0.9498
6466,3.473,190.45,15,371.1,0.9478
6467,3.473,190.45,16,371.1,0.947
6468,3.473,190.45,17,371.1,0.9478
6469,3.473,190.45,18,371.1,0.9484
6470,3.473,190.45,19,371.1,0.9501
6471,3.473,190.45,20,371.1,0.9517
6472,3.473,190.45,21,371.1,0.9548
6473,3.473,190.45,22,371.1,0.9566
6474,3.473,190.45,23,371.1,0.9604
6475,3.473,190.45,24,371.1,0.9628
6476,3.473,190.45,25,371.1,0.9672
6477,3.473,190.45,26,371.1,0.9716
6478,3.473,190.45,27,371.1,0.9769
6479,3.473,190.45,28.11,371.1,0.9846
6480,5.027,197.831,8,292,0.866
6481,5.027,197.831,9,292,0.8543
6482,5.027,197.831,10,292,0.8442
6483,5.027,197.831,11,292,0.8339
6484,5.027,197.831,12,292,0.8253
6485,5.027,197.831,13,292,0.8153
6486,5.027,197.831,14,292,0.808
6487,5.027,197.831,15,292,0.8045
6488,5.027,197.831,16,292,0.8024
6489,5.027,197.831,17,292,0.8016
6490,5.027,197.831,18,292,0.8018
6491,5.027,197.831,19,292,0.804
6492,5.027,197.831,20,292,0.8096
6493,5.027,197.831,21,292,0.8137
6494,5.027,197.831,22,292,0.8212
6495,5.027,197.831,23,292,0.8288
6496,5.027,197.831,24,292,0.8367
6497,5.027,197.831,25,292,0.8459
6498,5.027,197.831,26,292,0.8569
6499,5.027,197.831,27,292,0.8672
6500,5.027,197.831,28,292,0.8777
6501,5.027,197.831,28.84,292,0.8871
6502,5.027,197.831,8,312,0.9106
6503,5.027,197.831,9,312,0.9018
6504,5.027,197.831,10,312,0.8942
6505,5.027,197.831,11,312,0.8845
6506,5.027,197.831,12,312,0.8777
6507,5.027,197.831,13,312,0.8729
6508,5.027,197.831,14,312,0.868
6509,5.027,197.831,15,312,0.8655
6510,5.027,197.831,16,312,0.8638
6511,5.027,197.831,17,312,0.8629
6512,5.027,197.831,18,312,0.8623
6513,5.027,197.831,19,312,0.8638
6514,5.027,197.831,20,312,0.8659
6515,5.027,197.831,21,312,0.87
6516,5.027,197.831,22,312,0.8738
6517,5.027,197.831,23,312,0.8794
6518,5.027,197.831,24,312,0.8851
6519,5.027,197.831,25,312,0.8908
6520,5.027,197.831,26,312,0.8998
6521,5.027,197.831,27,312,0.9072
6522,5.027,197.831,28,312,0.9164
6523,5.027,197.831,28.84,312,0.9252
6524,5.027,197.831,8,330,0.9473
6525,5.027,197.831,9,330,0.9406
6526,5.027,197.831,10,330,0.9344
6527,5.027,197.831,11,330,0.9267
6528,5.027,197.831,12,330,0.9228
6529,5.027,197.831,13,330,0.9182
6530,5.027,197.831,14,330,0.9137
6531,5.027,197.831,15,330,0.9102
6532,5.027,197.831,16,330,0.9083
6533,5.027,197.831,17,330,0.907
6534,5.027,197.831,18,330,0.9057
6535,5.027,197.831,19,330,0.9074
6536,5.027,197.831,20,330,0.9073
6537,5.027,197.831,21,330,0.9086
6538,5.027,197.831,22,330,0.9117
6539,5.027,197.831,23,330,0.9163
6540,5.027,197.831,24,330,0.9205
6541,5.027,197.831,25,330,0.9265
6542,5.027,197.831,26,330,0.9329
6543,5.027,197.831,27,330,0.9389
6544,5.027,197.831,28,330,0.9449
6545,5.027,197.831,28.84,330,0.9502
6546,5.027,197.831,8,351,0.9705
6547,5.027,197.831,9,351,0.9671
6548,5.027,197.831,10,351,0.9638
6549,5.027,197.831,11,351,0.9615
6550,5.027,197.831,12,351,0.9568
6551,5.027,197.831,13,351,0.9543
6552,5.027,197.831,14,351,0.9507
6553,5.027,197.831,15,351,0.9485
6554,5.027,197.831,16,351,0.9473
6555,5.027,197.831,17,351,0.9477
6556,5.027,197.831,18,351,0.9482
6557,5.027,197.831,19,351,0.9474
6558,5.027,197.831,20,351,0.9499
6559,5.027,197.831,21,351,0.9499
6560,5.027,197.831,22,351,0.9527
6561,5.027,197.831,23,351,0.9543
6562,5.027,197.831,24,351,0.9583
6563,5.027,197.831,25,351,0.9633
6564,5.027,197.831,26,351,0.967
6565,5.027,197.831,27,351,0.9725
6566,5.027,197.831,28,351,0.9771
6567,5.027,197.831,28.84,351,0.9822
6568,5.027,197.831,8,370.3,0.9871
6569,5.027,197.831,9,370.3,0.9857
6570,5.027,197.831,10,370.3,0.984
6571,5.027,197.831,11,370.3,0.9827
6572,5.027,197.831,12,370.3,0.9815
6573,5.027,197.831,13,370.3,0.9799
6574,5.027,197.831,14,370.3,0.9799
6575,5.027,197.831,15,370.3,0.9782
6576,5.027,197.831,16,370.3,0.9779
6577,5.027,197.831,17,370.3,0.9776
6578,5.027,197.831,18,370.3,0.9776
6579,5.027,197.831,19,370.3,0.9787
6580,5.027,197.831,20,370.3,0.9791
6581,5.027,197.831,21,370.3,0.9813
6582,5.027,197.831,22,370.3,0.9826
6583,5.027,197.831,23,370.3,0.9838
6584,5.027,197.831,24,370.3,0.987
6585,5.027,197.831,25,370.3,0.9903
6586,5.027,197.831,26,370.3,0.9952
6587,5.027,197.831,27,370.3,0.9989
6588,5.027,197.831,28,370.3,1.0047
6589,5.027,197.831,28.84,370.3,1.0091
6590,4.727,197.529,8,285,0.7986
6591,4.727,197.529,9,285,0.786
6592,4.727,197.529,10,285,0.7709
6593,4.727,197.529,11,285,0.757
6594,4.727,197.529,12,285,0.747
6595,4.727,197.529,13,285,0.739
6596,4.727,197.529,14,285,0.7309
6597,4.727,197.529,15,285,0.728
6598,4.727,197.529,16,285,0.727
6599,4.727,197.529,17,285,0.729
6600,4.727,197.529,18,285,0.734
6601,4.727,197.529,19,285,0.7416
6602,4.727,197.529,20,285,0.7505
6603,4.727,197.529,21,285,0.7592
6604,4.727,197.529,22,285,0.7693
6605,4.727,197.529,23,285,0.7799
6606,4.727,197.529,24,285,0.7913
6607,4.727,197.529,25,285,0.802
6608,4.727,197.529,26,285,0.8162
6609,4.727,197.529,27,285,0.8284
6610,4.727,197.529,28,285,0.8419
6611,4.727,197.529,29,285,0.8559
6612,4.727,197.529,30.35,285,0.876
6613,4.727,197.529,8,309,0.8551
6614,4.727,197.529,9,309,0.846
6615,4.727,197.529,10,309,0.8377
6616,4.727,197.529,11,309,0.8309
6617,4.727,197.529,12,309,0.8262
6618,4.727,197.529,13,309,0.8204
6619,4.727,197.529,14,309,0.8155
6620,4.727,197.529,15,309,0.8131
6621,4.727,197.529,16,309,0.8115
6622,4.727,197.529,17,309,0.8112
6623,4.727,197.529,18,309,0.8124
6624,4.727,197.529,19,309,0.8149
6625,4.727,197.529,20,309,0.818
6626,4.727,197.529,21,309,0.8241
6627,4.727,197.529,22,309,0.8294
6628,4.727,197.529,23,309,0.8356
6629,4.727,197.529,24,309,0.8432
6630,4.727,197.529,25,309,0.8516
6631,4.727,197.529,26,309,0.8617
6632,4.727,197.529,27,309,0.8712
6633,4.727,197.529,28,309,0.8823
6634,4.727,197.529,29,309,0.8932
6635,4.727,197.529,30.35,309,0.9095
6636,4.727,197.529,8,331,0.8978
6637,4.727,197.529,9,331,0.8917
6638,4.727,197.529,10,331,0.8873
6639,4.727,197.529,11,331,0.8812
6640,4.727,197.529,12,331,0.8769
6641,4.727,197.529,13,331,0.8738
6642,4.727,197.529,14,331,0.87
6643,4.727,197.529,15,331,0.868
6644,4.727,197.529,16,331,0.8663
6645,4.727,197.529,17,331,0.8649
6646,4.727,197.529,18,331,0.865
6647,4.727,197.529,19,331,0.8656
6648,4.727,197.529,20,331,0.8684
6649,4.727,197.529,21,331,0.8709
6650,4.727,197.529,22,331,0.8742
6651,4.727,197.529,23,331,0.8779
6652,4.727,197.529,24,331,0.8845
6653,4.727,197.529,25,331,0.8902
6654,4.727,197.529,26,331,0.8975
6655,4.727,197.529,27,331,0.906
6656,4.727,197.529,28,331,0.9131
6657,4.727,197.529,29,331,0.9217
6658,4.727,197.529,30.35,331,0.9353
6659,4.727,197.529,8,353,0.9345
6660,4.727,197.529,9,353,0.9288
6661,4.727,197.529,10,353,0.9235
6662,4.727,197.529,11,353,0.919
6663,4.727,197.529,12,353,0.915
6664,4.727,197.529,13,353,0.9121
6665,4.727,197.529,14,353,0.9106
6666,4.727,197.529,15,353,0.9089
6667,4.727,197.529,16,353,0.908
6668,4.727,197.529,17,353,0.9084
6669,4.727,197.529,18,353,0.9086
6670,4.727,197.529,19,353,0.9092
6671,4.727,197.529,20,353,0.9112
6672,4.727,197.529,21,353,0.9126
6673,4.727,197.529,22,353,0.9158
6674,4.727,197.529,23,353,0.9181
6675,4.727,197.529,24,353,0.9232
6676,4.727,197.529,25,353,0.9284
6677,4.727,197.529,26,353,0.9342
6678,4.727,197.529,27,353,0.9402
6679,4.727,197.529,28,353,0.9467
6680,4.727,197.529,29,353,0.9534
6681,4.727,197.529,30.35,353,0.9647
6682,4.727,197.529,8,373.3,0.9587
6683,4.727,197.529,9,373.3,0.9536
6684,4.727,197.529,10,373.3,0.9496
6685,4.727,197.529,11,373.3,0.9463
6686,4.727,197.529,12,373.3,0.9442
6687,4.727,197.529,13,373.3,0.9421
6688,4.727,197.529,14,373.3,0.9404
6689,4.727,197.529,15,373.3,0.9384
6690,4.727,197.529,16,373.3,0.9389
6691,4.727,197.529,17,373.3,0.9394
6692,4.727,197.529,18,373.3,0.9395
6693,4.727,197.529,19,373.3,0.9398
6694,4.727,197.529,20,373.3,0.9422
6695,4.727,197.529,21,373.3,0.9437
6696,4.727,197.529,22,373.3,0.9466
6697,4.727,197.529,23,373.3,0.949
6698,4.727,197.529,24,373.3,0.9525
6699,4.727,197.529,25,373.3,0.9572
6700,4.727,197.529,26,373.3,0.9618
6701,4.727,197.529,27,373.3,0.9663
6702,4.727,197.529,28,373.3,0.9717
6703,4.727,197.529,29,373.3,0.9792
6704,4.727,197.529,30.35,373.3,0.989
6705,5.558,200.776,8,304,0.8767
6706,5.558,200.776,9,304,0.8668
6707,5.558,200.776,10,304,0.8569
6708,5.558,200.776,11,304,0.8481
6709,5.558,200.776,12,304,0.8412
6710,5.558,200.776,13,304,0.8331
6711,5.558,200.776,14,304,0.8281
6712,5.558,200.776,15,304,0.8245
6713,5.558,200.776,16,304,0.8223
6714,5.558,200.776,17,304,0.8208
6715,5.558,200.776,18,304,0.8216
6716,5.558,200.776,19,304,0.824
6717,5.558,200.776,20,304,0.8272
6718,5.558,200.776,21,304,0.8335
6719,5.558,200.776,22,304,0.8406
6720,5.558,200.776,23,304,0.8483
6721,5.558,200.776,24,304,0.8555
6722,5.558,200.776,25,304,0.8642
6723,5.558,200.776,26,304,0.8745
6724,5.558,200.776,27,304,0.8849
6725,5.558,200.776,28,304,0.8954
6726,5.558,200.776,29.01,304,0.9068
6727,5.558,200.776,8,321,0.9097
6728,5.558,200.776,9,321,0.9015
6729,5.558,200.776,10,321,0.8954
6730,5.558,200.776,11,321,0.8881
6731,5.558,200.776,12,321,0.8821
6732,5.558,200.776,13,321,0.8777
6733,5.558,200.776,14,321,0.8709
6734,5.558,200.776,15,321,0.8691
6735,5.558,200.776,16,321,0.8665
6736,5.558,200.776,17,321,0.8638
6737,5.558,200.776,18,321,0.8617
6738,5.558,200.776,19,321,0.8629
6739,5.558,200.776,20,321,0.865
6740,5.558,200.776,21,321,0.8693
6741,5.558,200.776,22,321,0.8735
6742,5.558,200.776,23,321,0.8783
6743,5.558,200.776,24,321,0.8837
6744,5.558,200.776,25,321,0.8912
6745,5.558,200.776,26,321,0.8995
6746,5.558,200.776,27,321,0.9092
6747,5.558,200.776,28,321,0.9184
6748,5.558,200.776,29.01,321,0.9283
6749,5.558,200.776,8,338,0.9377
6750,5.558,200.776,9,338,0.9301
6751,5.558,200.776,10,338,0.9249
6752,5.558,200.776,11,338,0.9185
6753,5.558,200.776,12,338,0.9129
6754,5.558,200.776,13,338,0.9082
6755,5.558,200.776,14,338,0.9039
6756,5.558,200.776,15,338,0.9011
6757,5.558,200.776,16,338,0.8993
6758,5.558,200.776,17,338,0.8977
6759,5.558,200.776,18,338,0.8981
6760,5.558,200.776,19,338,0.9012
6761,5.558,200.776,20,338,0.9034
6762,5.558,200.776,21,338,0.9046
6763,5.558,200.776,22,338,0.9072
6764,5.558,200.776,23,338,0.911
6765,5.558,200.776,24,338,0.9168
6766,5.558,200.776,25,338,0.9229
6767,5.558,200.776,26,338,0.9293
6768,5.558,200.776,27,338,0.9365
6769,5.558,200.776,28,338,0.9432
6770,5.558,200.776,29.01,338,0.9522
6771,5.558,200.776,8,353.5,0.9505
6772,5.558,200.776,9,353.5,0.9451
6773,5.558,200.776,10,353.5,0.9408
6774,5.558,200.776,11,353.5,0.9357
6775,5.558,200.776,12,353.5,0.9314
6776,5.558,200.776,13,353.5,0.9276
6777,5.558,200.776,14,353.5,0.9253
6778,5.558,200.776,15,353.5,0.9221
6779,5.558,200.776,16,353.5,0.9201
6780,5.558,200.776,17,353.5,0.9203
6781,5.558,200.776,18,353.5,0.9202
6782,5.558,200.776,19,353.5,0.9212
6783,5.558,200.776,20,353.5,0.9231
6784,5.558,200.776,21,353.5,0.9264
6785,5.558,200.776,22,353.5,0.9298
6786,5.558,200.776,23,353.5,0.9326
6787,5.558,200.776,24,353.5,0.9356
6788,5.558,200.776,25,353.5,0.9414
6789,5.558,200.776,26,353.5,0.9465
6790,5.558,200.776,27,353.5,0.9536
6791,5.558,200.776,28,353.5,0.9594
6792,5.558,200.776,29.01,353.5,0.9678
6793,5.558,200.776,8,369.5,0.9688
6794,5.558,200.776,9,369.5,0.9639
6795,5.558,200.776,10,369.5,0.9599
6796,5.558,200.776,11,369.5,0.9568
6797,5.558,200.776,12,369.5,0.9534
6798,5.558,200.776,13,369.5,0.9504
6799,5.558,200.776,14,369.5,0.9484
6800,5.558,200.776,15,369.5,0.9469
6801,5.558,200.776,16,369.5,0.9446
6802,5.558,200.776,17,369.5,0.9444
6803,5.558,200.776,18,369.5,0.9442
6804,5.558,200.776,19,369.5,0.9473
6805,5.558,200.776,20,369.5,0.9489
6806,5.558,200.776,21,369.5,0.952
6807,5.558,200.776,22,369.5,0.955
6808,5.558,200.776,23,369.5,0.958
6809,5.558,200.776,24,369.5,0.962
6810,5.558,200.776,25,369.5,0.9662
6811,5.558,200.776,26,369.5,0.9713
6812,5.558,200.776,27,369.5,0.9766
6813,5.558,200.776,28,369.5,0.9819
6814,5.558,200.776,29.01,369.5,0.9887
6815,5.6,201.531,8,294.5,0.8627
6816,5.6,201.531,9,294.5,0.8512
6817,5.6,201.531,10,294.5,0.8413
6818,5.6,201.531,11,294.5,0.8302
6819,5.6,201.531,12,294.5,0.82
